image,caption,caption-ja
1332823164_c70a5d930e.jpg,Woman standing on the shore of a beach .,ビーチの海岸に立っている女性。
1333888922_26f15c18c3.jpg,A brown-haired child in green shoes swings on a swing in a park near the woods .,緑の靴を履いた茶色の髪の子供が、森の近くの公園でブランコに乗ってスイングします。
1333888922_26f15c18c3.jpg,A child swings and the sunshine shines down on her .,子供が揺れ、太陽の光が彼女に降り注ぐ。
1333888922_26f15c18c3.jpg,A child wearing Crocs sits on a swing in a wooded area .,クロックスを着た子供が、樹木が茂ったエリアでブランコに座っている。
1333888922_26f15c18c3.jpg,A kid swings with his feet up in the air in a forest .,子供が森の空中で足を上げて揺れる。
1333888922_26f15c18c3.jpg,The sun breaks through the trees as a child rides a swing .,子供がブランコに乗ると、太陽が木々の間を突破します。
1334892555_1beff092c3.jpg,The girls are playing with foam swords .,女の子たちは泡の剣で遊んでいます。
1334892555_1beff092c3.jpg,Two girls sparring with a red and blue bat while another girl watches .,二人の女の子が赤と青のバットでスパーリングし、もう一人の女の子が見ている。
1334892555_1beff092c3.jpg,Two kids with helmets playing with Nerf swords while one looks on drinking from a plastic cup .,ヘルメットをかぶった2人の子供がNerfの剣で遊んでいる間、1人はプラスチックのコップから飲むのを見ている。
1334892555_1beff092c3.jpg,Two young girls playing with rubber swords in a park while a chaperone watches .,シャペロンが見ている間、公園でゴム製の剣で遊んでいる2人の若い女の子。
1334892555_1beff092c3.jpg,Two young girls with sponge bats being to play while an older girl is acting as the referee .,スポンジバットを持った2人の若い女の子がプレーし、年上の女の子が審判として行動している。
1335617803_4fbc03dab0.jpg,The two children make a funny pose in front of some bushes .,二人の子供は、いくつかの茂みの前で面白いポーズをとります。
1335617803_4fbc03dab0.jpg,Two boys in blue shirts are doing funny poses .,青いシャツを着た二人の男の子が面白いポーズをしている。
1335617803_4fbc03dab0.jpg,Two boys in blue shirts wearing backpacks .,バックパックを着た青いシャツを着た二人の男の子。
1335617803_4fbc03dab0.jpg,Two boys posing in blue shirts and khaki shorts .,青いシャツとカーキ色のショートパンツでポーズをとる2人の男の子。
1335617803_4fbc03dab0.jpg,Two boys wearing matching blue polo shirts strike a goofy pose .,お揃いの青いポロシャツを着た2人の男の子が間抜けなポーズをとる。
1337792872_d01a390b33.jpg,A girls walks down the road holding a teddy bear .,女の子がテディベアを持って道を歩いている。
1337792872_d01a390b33.jpg,A little girl holding on to a toy is running down a lane .,おもちゃを握っている小さな女の子が路地を走っている。
1337792872_d01a390b33.jpg,A little girl in a denim dress runs down a path .,デニムのドレスを着た少女が小道を駆け抜ける。
1337792872_d01a390b33.jpg,A young girl wearing a blue dress runs down a gravel road with a teddy bear .,青いドレスを着た少女がテディベアと一緒に砂利道を走っています。
1337792872_d01a390b33.jpg,The little girl is wearing a denim dress and holding a brown teddy bear .,少女はデニムのドレスを着て、茶色のテディベアを抱えています。
1338523142_57fce8229b.jpg,A backpacker walks down a rocky mountain .,バックパッカーが岩山を歩く。
1338523142_57fce8229b.jpg,A hiker walks down a rocky path towards land with water .,ハイカーは岩だらけの道を水のある土地に向かって歩きます。
1338523142_57fce8229b.jpg,A man with a black and blue backpack hikes down a rock face .,黒と青のバックパックを背負った男が岩肌をハイキングする。
1338523142_57fce8229b.jpg,Hiker climbing down a snow and rock covered mountain .,雪と岩に覆われた山を登るハイカー。
1338523142_57fce8229b.jpg,The man climbs through the rocks and snow .,男は岩や雪の中を登る。
133905560_9d012b47f3.jpg,A puppy plays with an adult dog in the snow .,子犬が雪の中で成犬と遊ぶ。
133905560_9d012b47f3.jpg,One dog climbing on the back of another dog in the snow .,雪の中で一匹の犬が別の犬の背中に登る。
133905560_9d012b47f3.jpg,Two beige dogs are playing in the snow .,ベージュの二匹の犬が雪の中で遊んでいます。
133905560_9d012b47f3.jpg,"Two dogs , on standing on the other in the snow .",雪の中で二匹の犬がもう一匹の犬の上に立っている。
133905560_9d012b47f3.jpg,Two yellow labs are playing in the snow .,2つの黄色いラボが雪の中で遊んでいます。
1339596997_8ac29c1841.jpg,three females wearing head scarves standing together,一緒に立っているヘッドスカーフを着た3人の女性
1339596997_8ac29c1841.jpg,Three Muslim women are looking at a camera .,3人のイスラム教徒の女性がカメラを見ている。
1339596997_8ac29c1841.jpg,Three women in dresses and head scarves outside .,外でドレスとヘッドスカーフを着た三人の女性。
1339596997_8ac29c1841.jpg,Three women in head scarves examine a camera .,ヘッドスカーフを着た3人の女性がカメラを調べます。
1339596997_8ac29c1841.jpg,Three women with head scarves and long skirts .,ヘッドスカーフとロングスカートの女性三人。
1341787777_4f1ebb1793.jpg,A brown dog is bending down trying to drink from a jet of water .,茶色の犬が水の噴流から飲もうとして腰をかがめています。
1341787777_4f1ebb1793.jpg,A brown dog slurps water from a sprinkler on the grass .,茶色の犬が芝生のスプリンクラーから水を丸呑みします。
1341787777_4f1ebb1793.jpg,A dog drinking from a creek .,小川から飲んでいる犬。
1341787777_4f1ebb1793.jpg,A large brown dog is sticking his face in the sprinkler .,大きな茶色の犬がスプリンクラーに顔を突き刺している。
1341787777_4f1ebb1793.jpg,"Brown dog on grass , drinking water spray from left side of frame .",芝生の上の茶色の犬、フレームの左側から飲料水スプレー。
1342766791_1e72f92455.jpg,A boy pushing another boy up a pole .,男の子が別の男の子を棒に押し上げる。
1342766791_1e72f92455.jpg,Little boy pushing another little boy up the pole .,小さな男の子が別の小さな男の子を棒に押し上げる。
1342766791_1e72f92455.jpg,One boy is helping another boy to climb a green pole in the street .,一人の男の子が別の男の子が通りの緑のポールを登るのを手伝っています。
1342766791_1e72f92455.jpg,one small boy climbing a pole with the help of another boy on the ground,地面に立っている別の男の子の助けを借りてポールを登る一人の小さな男の子
1342766791_1e72f92455.jpg,The boy is trying to push another up a pole .,その少年は別の人を棒に押し上げようとしている。
1342780478_bacc32344d.jpg,A man in a dress shirt and tie is standing in front of a sign selling donuts .,ドレスシャツとネクタイをした男がドーナツを売る看板の前に立っている。
1342780478_bacc32344d.jpg,A man stands among cement fixtures in front of a donut shop .,ドーナツ店の前のセメント器具の中に男が立っている。
1342780478_bacc32344d.jpg,A man with a white shirt and tie is standing on a sidewalk between cement barriers .,白いシャツとネクタイをした男がセメントバリアの間の歩道に立っている。
1342780478_bacc32344d.jpg,A well-dressed man in the street .,通りにいる身なりのよい男。
1342780478_bacc32344d.jpg,Man stands between concrete barriers near a donut shop .,男はドーナツ店の近くのコンクリートの障壁の間に立っています。
1343426964_cde3fb54e8.jpg,A blond boy in a blue tee shirts stands smiling before a craft of green nylon fabric .,青いTシャツを着た金髪の男の子が、緑のナイロン生地の工芸品の前に微笑んで立っています。
1343426964_cde3fb54e8.jpg,A child poses wearing glasses near water outside .,子供が外の水の近くでメガネをかけてポーズをとる。
1343426964_cde3fb54e8.jpg,A small girl smiling on the beach .,ビーチで笑っている小さな女の子。
1343426964_cde3fb54e8.jpg,A young kid at the beach .,ビーチにいる幼い子供。
1343426964_cde3fb54e8.jpg,a young man wearing swimming goggles wearing a blue shirt with a pirate skull on it,海賊の頭蓋骨が描かれた青いシャツを着た水泳用ゴーグルを着た若者
